TITLE,CATEGORY
"The Associated Press is an independent global news organization dedicated to factual reporting. Founded in 1846, AP today remains the most trusted source of fast, accurate, unbiased news in all formats and the essential provider of the technology and services vital to the news business. More than half the world’s population sees AP journalism every day.",b
,b
Israel-Hamas war,b
Election 2024,b
Illegal tunnel under NY synagogue,b
U.S. winter storm,b
Iowa caucuses,b
ACC-SEC Challenge and Jimmy V Classic headline busy week for Top 25 teams,b
"With Thanksgiving tournaments in the rearview mirror, many Top 25 teams will turn their attentions this week to inter-conference challenges and the annual Jimmy V Classic.",b
New Jersey Supreme Court to rule on pandemic-related insurance exclusions,b
New Jersey’s Supreme Court is considering whether an Atlantic City casino can get payouts from business interruption insurance for losses during the COVID-19 outbreak.,b
Japan issues improved emergency measures following fatal plane collision at Haneda airport,b
"Japan’s transportation ministry says it has introduced improved emergency measures for the country’s airports, a week after a fatal collision between a Japan Airlines jetliner and a coast guard plane at Tokyo’s busy Haneda airport that is seen as a result of human error.",b
"UK businesses laud energy relief, but costs still a struggle",b
"Pubs, restaurants, breweries, retailers and other businesses across the United Kingdom are being pushed to the brink by skyrocketing energy bills.",b
Former Florida lawmaker who sponsored ‘Don’t Say Gay’ sentenced to prison for COVID-19 relief fraud,b
The former Florida lawmaker who sponsored the controversial law critics call “Don’t Say Gay” will serve six-months in federal prison for defrauding a federal coronavirus loan program for small businesses.,b
Finance & Business,b
"‘Big impact': UK economic chaos, pound plunge hit businesses",b
The British government’s economic stimulus plan is designed to help people and businesses by cutting taxes and growing the economy.,b
"Business Highlights: IMF’s outlook, small business squeeze",b
"___

IMF: Prolonged high inflation dims outlook for world economy

WASHINGTON (AP) — The outlook for the world economy this year has dimmed in the face of chronically high inflation, rising interest rates and uncertainties resulting from the collapse of two big American banks.",b
"New rule tightens worker classification standards; Uber, Lyft say their drivers won’t be affected",b
"The Biden administration has enacted a new labor rule that aims to prevent the misclassification of workers as “independent contractors,” a step that could bolster both legal protections and compensation for millions in the U.S. workforce.",b
"Ivanka Trump’s testimony: She worked on dad’s deals, not financial documents key to civil fraud case",b
"Ivanka Trump has testified that her family’s business has “overdelivered,” though she can’t shed light on the financial documents central to her father’s civil fraud trial.",b
"Turkish President Erdogan visits Gulf Arab states, seeking funds for ailing economy",b
Turkish President Recep Tayyip Erdogan has begun a three-stop tour of Persian Gulf states to raise trade and investment for Turkey’s floundering economy.,b
"Amazon’s Audible is laying off 5% of its workforce, marking another round of job cuts in tech",b
Amazon-owned online audiobook and podcast service Audible is laying off about 5% of its workforce. The reductions mark the third round of job cuts at Amazon’s businesses this week amid a new wave of layoffs in the technology industry.,b
Insider Q&A,b
Members of the AP’s business news department regularly interview experts for their insight into corporate America and the financial markets.,b
This Week in Business,b
"A look at some of the key business events and economic indicators upcoming this week:

Inflation easing",b
German company sells heat pump business to US firm Carrier,b
"Germany’s Viessmann Group is selling its heat pump business, viewed as a key technology in making heating more climate-friendly, to Florida-based Carrier Global Corp. as part of a 12 billion-euro ($13.2 billion) deal.",b
"US online retailer Zulily says it will go into liquidation, surprising customers",b
"The U.S. ecommerce company Zulily says it is closing down, surprising customers, after efforts to salvage the business failed.",b
"How major US stock indexes fared Friday, 1/5/2024",b
"Wall Street drifted to a higher close but still marked its first losing week in the last 10. The listless trading followed reports showing workers are getting bigger raises, but also that key parts of the economy still don’t look like they’re overheating.",b
Michigan’s Corum looks to cap record-breaking career with win over Washington in CFP title game,b
"Blake Corum could have declared for the NFL draft after last season, but the Michigan running back had unfinished business.",b
"Amazon posts strong revenue and profits, says it’s in ‘best position’ it’s ever been before holidays",b
Amazon on Thursday reported strong revenue and profits from the summer months driven by growth in online sales and its advertising business.,b
"Busy 2024 looms for Lionel Messi and Inter Miami, and club is figuring out how to make it work",b
"Inter Miami is putting together its preseason schedule, one that will likely have somewhere between four and six games early next year.",b
NFL owners unanimously OK the Commanders sale to Josh Harris; Dan Snyder fined $60M on the way out,b
NFL owners have unanimously approved the sale of the Washington Commanders from Dan Snyder to a group led by Josh Harris.,b
Lawyers in Trump’s civil fraud trial are ordered to clam up about judge’s communications with staff,b
The judge in Donald Trump’s civil business fraud trial has ordered attorneys in the case not to comment on “confidential communications” between him and his staff.,b
Disney posts higher second-quarter earnings and revenue thanks to strong theme parks business,b
Ongoing strength at its theme parks and an improving streaming business propelled The Walt Disney Co. to higher profits and revenue in its fiscal second quarter.,b
"Former NBA, NFL team owner, businessman Red McCombs dies",b
"A former owner of two NBA teams, an NFL franchise and a longtime businessman, Billy Joe “Red” McCombs has died at his home in San Antonio.",b
"The Lewiston, Maine, mass shooting was the first test of Biden’s new gun violence prevention office",b
"The deputy director of the new gun violence prevention office at the White House has been in Lewiston, Maine, helping the community recover from a mass shooting.",b
German business confidence brightens more than expected,b
A closely watched survey shows that German business confidence has improved more than expected in December.,b
Detroit-area businessman gets more than 2 years in prison for paying bribes for marijuana license,b
A Detroit-area businessman has been sentenced to more than two years in federal prison for bribing the head of a Michigan marijuana licensing board.,b
Guards hired by California keep eye on sites deemed risky under Los Angeles freeway damaged by fire,b
"Since an arson fire damaged a key Los Angeles freeway, the state has hired security guards to watch out for smoke and other trouble at three other sites deemed equally risky under Interstate 10.",b
"Israel’s economy recovered from previous wars with Hamas, but this one might go longer, hit harder",b
"Just last month, Israeli Prime Minister Benjamin Netanyahu predicted a new era of peace and prosperity in the Middle East, based on growing acceptance of Israel within the region.",b
US consumers feeling slightly less confident in October for 3rd straight month,b
American consumers are feeling increasingly less confident these days as fears of an oncoming recession remain elevated.,b
"The Associated Press is an independent global news organization dedicated to factual reporting. Founded in 1846, AP today remains the most trusted source of fast, accurate, unbiased news in all formats and the essential provider of the technology and services vital to the news business. More than half the world’s population sees AP journalism every day.",b
,b
Israel-Hamas war,b
U.S. winter storm,b
Election 2024,b
NFL playoffs,b
Taiwan election,b
Rite Aid seeks Chapter 11 bankruptcy protection as it deals with lawsuits and losses,b
Rite Aid has filed for bankruptcy and plans to sell part of its business as it attempts to restructure while dealing with losses and opioid-related lawsuits.,b
US consumers feeling slightly less confident in October for 3rd straight month,b
American consumers are feeling increasingly less confident these days as fears of an oncoming recession remain elevated.,b
Businessman Perry Johnson announces 2024 presidential bid,b
Republican businessman Perry Johnson has announced his long-shot bid for president. Johnson’s campaign says he announced his candidacy to supporters Thursday after speaking at the Conservative Political Action Conference in Maryland.,b
Germany’s last major department store chain files for insolvency protection for the third time,b
"Germany’s last remaining major department store chain has filed for insolvency protection, its third filing in less than four years, after its owner ran into difficulties.",b
"Mainers vote against new utility, approve restoration of tribal obligations to printed constitutions",b
"Maine voters faced a busy ballot on Tuesday in an off-year election. Mainers turned down an attempt to oust the state’s corporate-owned electric utilities, while they approved one to stop foreign spending in referendums.",b
Donald Trump arrives at New York court for fraud trial,b
Former President Donald Trump arrived to court on Monday and denounced the civil fraud case over his business practices as a politically motivated “scam.” (Oct. 2),b
A Bulgarian businessman was shot dead in broad daylight in a suburb of Sofia,b
Police say a prominent Bulgarian businessman whose rollercoaster career reflected his country’s transition from communism to democracy was shot dead in broad daylight on Wednesday.,b
1 killed when business jet encounters severe turbulence,b
"Officials say one passenger died when a business jet experienced severe turbulence, forcing a landing at Bradley International Airport in Connecticut.",b
Shootout with UNLV gunman heard in new Las Vegas police body camera video,b
"Police have released new body camera footage that includes audio of the shootout that ended a gunman’s deadly rampage a month ago at the University of Nevada, Las Vegas.",b
UnitedHealth shares tumble after health care giant reports soaring medical costs in 4Q,b
UnitedHealth Group turned in a better-than-expected fourth quarter but surprised Wall Street with medical costs that soared 16%.,b
"Bronx deli fire sends flames shooting into night sky, one person is treated for smoke inhalation",b
A fire that started in a deli in New York City spread to several other stores and sent flames shooting into the sky.,b
Civic group launches $4M campaign to boost embattled San Francisco ahead of global trade summit,b
San Francisco business leaders launched a new $4 million marketing campaign ahead of a global economic summit expected to bring tens of thousands of visitors to the embattled city.,b
Australia to open borders to vaccinated travelers on Feb. 21,b
Australia will open its borders to all vaccinated tourists and business travelers from Feb. 21. The country had imposed some of the world’s toughest travel restrictions on its citizens and permanent residents in March 2020 to prevent them from bringing COVID-19 home.,b
Japan mulls easing COVID border controls amid criticism,b
"Japan is considering easing its stringent border controls amid growing criticism that the measures, which have banned most foreign entrants including students and business travelers, are hurting the country’s economy and international profile.",b
"Playwright Theresa Rebeck is busy in NYC this fall, with plays uptown and on Broadway",b
"If you’re ever tempted to offer playwright Theresa Rebeck an idea for a new play, maybe hold off. She has quite enough of those as it is.",b
China sanctions 5 US defense companies in response to US sanctions and arms sales to Taiwan,b
China has announced sanctions on five American defense-related companies in response to U.S. arms sales to Taiwan and U.S. sanctions on Chinese companies and individuals.,b
New Hampshire lawmakers tackle leftovers while looking forward,b
"New Hampshire lawmakers have started the new year with old business, taking up hundreds of bills left over from 2023.",b
‘Taylor Swift: The Eras Tour’ will be a blockbuster — and might shake up the movie business,b
Movie theaters are readying for an onslaught like they’ve never seen before beginning Friday when “Taylor Swift: The Eras Tour” debuts.,b
Donald Trump denounces New York fraud case as ‘scam’,b
Former President Donald Trump denounced the civil fraud case over his business practices as a politically motivated “scam” as he arrived defiantly for a trial in the lawsuit.,b
Mexican magnate’s firm says it’s too poor to pay US bondholders the tens of millions owed,b
"The company run by Mexican TV, retail and banking magnate Ricardo Salinas Pliego says it has failed to reach agreement with bondholders in the United States who are owed tens of millions of dollars in past-due payments.",b
Wildfires affect Greek island businesses,b
"Authorities said more than 20,000 people have been involved in successive evacuations on the island, mostly tourists over the weekend when fires swept through two coastal areas in the southeast of Rhodes.",b
"What stores are open and closed for New Year’s Eve 2023? See hours for Walmart, Target, CVS and more",b
It’s just about time to celebrate New Year’s Eve and say goodbye to 2023. Preparing for a midnight toast and more year-end festivities may require a run or two to the store — but you’ll want to prepare for some limited business hours.,b
Heavy rains leave parts of England and Europe swamped in floodwaters,b
"Flooding from heavy rains has swamped parts of England, France and the Netherlands, and officials say water levels are likely to continue rising for several days.",b
Airlines count on business travelers to keep recovery going,b
"The summer vacation season is winding down, and for airlines that means the return of business travelers is very important.",b
"Tokyo’s Shibuya district raises alarm against unruly Halloween, even caging landmark statue",b
"The busy Shibuya shopping, business and entertainment district of Tokyo is trying hard to keep visitors at bay during Halloween weekend.",b
Japan eases border controls amid criticism as exclusionist,b
Japan will ease its tough COVID-19 border controls by increasing the number of people allowed to enter each day and reducing quarantine requirements following criticism that its current policy is unscientific and xenophobic.,b
"Two arrested on gun and drug charges after police find cocaine, heroin at Delaware day care center",b
Authorities say the operator of a Delaware child care facility is one of two people arrested on gun and drug charges following an investigation.,b
Trump levels unsubstantiated claims of collusion against New York AG as civil fraud trial wraps up,b
"With his civil fraud trial drawing to a close, Donald Trump has leveled unsupported claims of collusion against New York’s Attorney General Letitia James for visits she made to the White House.",b
Column: Tiger Woods and Nike was a partnership for a lifetime until it wasn’t,b
Tiger Woods has had two agents and three regular caddies in his 27 years on the PGA Tour. He has used four coaches and four brands of irons.,b
Pat and the Hat. Cantlay uses hat to bring attention to partnership with first responders,b
"Patrick Cantlay is back to competition for the first time since the Ryder Cup and the attention again is on his hat. Yes, he’s wearing one at Kapalua.",b
"The Associated Press is an independent global news organization dedicated to factual reporting. Founded in 1846, AP today remains the most trusted source of fast, accurate, unbiased news in all formats and the essential provider of the technology and services vital to the news business. More than half the world’s population sees AP journalism every day.",b
,b
Israel-Hamas war,b
U.S. winter storm,b
Election 2024,b
NFL playoffs,b
Taiwan election,b
"Coach K stays busy with ‘Basketball and Beyond’, speeches",b
"Mike Krzyzewski isn’t coaching for the first time in 48 years, but that doesn’t mean he has retired.",b
Raiders and Colts face a familiar scenario with 2 games left and a high-stakes AFC game on tap,b
Indianapolis Colts running back Jonathan Taylor still laments the lessons learned during Las Vegas’ last trip to Indianapolis two years ago.,b
Flooded Vermont capital city demands that post office be restored,b
"More than five months after catastrophic flooding hit Vermont’s capital city, Montpelier residents and members of the state’s congressional delegation are demanding that the post office reopen and expressing frustration with U.S.",b
Reeling BYU faces uphill climb against No. 14 Oklahoma,b
BYU has lost three straight games and faces an uphill climb to bowl eligibility. The Cougars need an upset win this week or next week to get to the six-win threshold.,b
"Oakland, California, officer killed while answering burglary call; shooter being sought, police say",b
"Authorities say an Oakland, California, police officer has been shot and killed while answering a report of a burglary at a marijuana dispensary.",b
Hunter Biden indicates willingness to comply with a Republican subpoena under certain conditions,b
Hunter Biden has indicated a new willingness to testify before lawmakers under certain conditions as part of the impeachment inquiry against his father President Joe Biden.,b
"Australia welcomes back tourists with toy koalas, Tim Tams",b
International tourists and business travelers are arriving in Australia after it lifted its final travel restrictions for fully vaccinated passengers.,b
Outside voices call for ‘long overdue’ ‘good governance’ reform at Virginia General Assembly,b
The Virginia General Assembly is set for historic turnover next year and some observers say it’s time for a good governance reform.,b
China says EU TikTok ban will harm business confidence,b
China says a ban on the use of TikTok by official European Union institutions will harm business confidence in Europe.,b
Biden renominates Julie Su for labor secretary after Senate declined to confirm her for ten months,b
"The White House says that President Joe Biden has renominated Julie Su to serve as labor secretary, whose confirmation languished in the Senate for more than 10 months.",b
Car crashes into Texas restaurant,b
"A driver slammed into a a busy Denny’s restaurant in a suburb of Houston, injuring more than 20 people. (Sept. 4)",b
"US inflation eased slightly last month, price increases extend and challenge businesses",b
"Measures of U.S. inflation barely declined in September, evidence that consumer price increases are grinding lower at a gradual pace.",b
"Federal prosecutor in NY issues call for whistleblowers in bid to unearth corruption, other crimes",b
Federal prosecutor Damian Williams in New York says his office is busy with lots of crimes but he wants to find more.,b
What’s going on with Scooter Braun’s artist roster? What we know and what’s still speculation,b
Scooter Braun is one of the most recognizable names in the music business for his singular work as an executive and entrepreneur.,b
The IRS will waive $1 billion in penalties for people and firms owing back taxes for 2020 or 2021,b
"The IRS says it’s going to waive penalty fees for people who failed to pay back taxes that total less than $100,000 a year for tax years 2020 or 2021.",b
Jewish protesters calling for cease-fire in Gaza disrupt first day of California legislative session,b
Protesters calling for a cease-fire in the Israel-Hamas war have disrupted the first day of California’s legislative session.,b
"Newspaper sues city for police records, mayor directs ‘immediate steps’ for response",b
A Kentucky newspaper has sued the state’s biggest city to get access to police records cited in a federal investigation.,b
Christians in Lebanon’s tense border area prepare to celebrate a subdued Christmas,b
Christians in the border villages of south Lebanon are preparing for a subdued Christmas under the shadow of the ongoing war in Gaza and its spillover in Lebanon.,b
Food truck owner gets 2 years in prison for $1.5M pandemic relief loan fraud,b
"The owner of a Massachusetts food truck business has been sentenced to two years in prison for fraudulently obtaining about $1.5 million in federal COVID-19 pandemic relief loans, money that he used to invest in the stock market.",b
"Weak yen, higher costs weigh on Japan business sentiment",b
A survey by the Bank of Japan has found business sentiment among large manufacturers worsened for the third straight quarter.,b
Explosion at historic Texas hotel injures 21 and scatters debris in downtown Fort Worth,b
Authorities say an explosion at a historic Texas hotel on Monday injured 21 people and trapped some in the basement before they were found by rescue crews.,b
"A storm brings strong winds to northern Europe, killing 2 people and disrupting transport",b
"A storm has brought heavy rain and strong winds across northern Europe, bringing down trees and prompting warnings of flooding on the North Sea coast.",b
"John Warren, ex-South Carolina GOP gubernatorial candidate, details leadership lessons in new book",b
"John Warren — the multimillionaire businessman who forced South Carolina Gov. Henry McMaster into a 2018 GOP runoff — has written a new book, saying he wants to share leadership lessons he has learned from military service and business.",b
"Ex-Mississippi police officer pleads guilty in COVID-19 aid scheme, US Attorney says",b
"A federal prosecutor says a former police officer in Mississippi has pleaded guilty to wire fraud for receiving more than $72,000 in federal COVID-19 relief aid he wasn’t entitled to.",b
Push in states for $20 minimum wage as inflation persists,b
"Just years after labor activists persuaded a handful of states to raise their minimum wage to $15 per hour, workers initially thrilled with the pay bump are finding their hard-won gains erased by inflation.",b
No let up in severe rainstorms that caused deadly floods across Greece,b
"Severe rainstorms have been lashing central Greece, turning roads into raging torrents, flooding homes and businesses. (Sept. 7)",b
"New York City evicts vendors from Brooklyn Bridge, ending a bustling tourist market to ease crowding",b
New York City has banned vendors from the Brooklyn Bridge. The change ends a bustling market that supplied cheap goods to tourists on the iconic crossing.,b
LeBron James-produced special wins Daytime Emmy award,b
A show produced by Los Angeles Lakers superstar LeBron James has won a Daytime Emmy. “Recipe for Change: Standing Up to Antisemitism” won for outstanding daytime special at the Creative Arts and Lifestyle ceremony in Los Angeles.,b
"New Mexico’s governor tests positive for COVID-19, reportedly for the 3rd time in 13 months",b
"New Mexico Gov. Michelle Lujan Grisham has tested positive for COVID-19 again, reportedly for the third time in 13 months.",b
Celtics embracing championship expectations after shaking up roster during busy offseason,b
"The Celtics were one of the NBA’s most active teams this offseason, shedding veteran defensive stalwart Marcus Smart, reigning Sixth Man of the Year Malcolm Brogdon and big man Robert Williams III in a flurry of activity that netted them Kristaps Porzingis and five-time all-defensive selection Jrue",b
"The Associated Press is an independent global news organization dedicated to factual reporting. Founded in 1846, AP today remains the most trusted source of fast, accurate, unbiased news in all formats and the essential provider of the technology and services vital to the news business. More than half the world’s population sees AP journalism every day.",b
,b
Israel-Hamas war,b
U.S. winter storm,b
Election 2024,b
NFL playoffs,b
Taiwan election,b
"$2B in loans to help Ukraine’s ag, fuel import businesses",b
"Private businesses in Ukraine are in line to receive $2 billion in financing arranged by the International Finance Corp. to help rebuild the country’s agriculture and fuel import industries and other ventures, which have faced extensive losses because of the war.",b
North Carolina Gov. Roy Cooper to lead economic development trip to Tokyo,b
North Carolina Gov. Roy Cooper is traveling with state officials to Tokyo to promote global investment in the Tar Heel state.,b
"Former US Sen. Herb Kohl remembered for his love of Wisconsin, Milwaukee Bucks",b
"Former U.S. senator and owner of the Milwaukee Bucks Herb Kohl is being remembered for his love of both the city where he grew up and the state of Wisconsin at a memorial service attended by sports, political and business leaders.",b
"These NFL players (and prospects) were born to run, even if there might be better business decisions",b
Running backs have been devalued in the NFL because of the physical punishment they face. Teams across the league have had high-profile contract standoffs with standout running backs out of hesitancy to dole out high-end deals at a position that typically sees a swift decline in production.,b
Xfinity notifies its customers of data breach linked to software vulnerability,b
"Hackers accessed Xfinity customers’ personal information by exploiting a vulnerability in software used by the company, the Comcast-owned telecommunications business announced this week.",b
"Legislators pay respects, eye gun laws as they reconvene following Maine’s deadliest mass shooting",b
"Honoring victims, survivors and first responders following the deadliest mass shooting in Maine history was the first order of business for state lawmakers as they get back to work.",b
Casino smoking and boosting in-person gambling are among challenges for Atlantic City in 2024,b
"What to do about smoking in the casinos, and how to keep gamblers coming to the resort are among the challenges that Atlantic City faces in the new year.",b
Two companies will attempt the first US moon landings since the Apollo missions a half-century ago,b
"Two private companies are aiming to get the U.S. back in the moon-landing business, more than five decades after the Apollo program ended.",b
Trump lashes out from the witness stand at trial,b
"Former President Donald Trump vigorously defended his wealth and business on Monday, tangling from the witness stand with the judge overseeing his civil fraud trial and denouncing as a “political witch hunt” a lawsuit accusing him of dramatically inflating his net worth.",b
Brazil approves a major tax reform overhaul that Lula says will ‘facilitate investment’,b
Brazil’s lower house has approved a major reform of the nation’s notoriously complicated tax system.,b
Three men shot in New Orleans’ French Quarter,b
Three men are recovering after being shot and wounded in New Orleans’ French Quarter. The New Orleans Police Department says gunfire rang out at about 2 a.m.,b
Arriving police unknowingly directed shooter out of building during frantic search for UNLV gunman,b
"New police video of the deadly shooting at the University of Nevada, Las Vegas, shows two officers unknowingly mistook the gunman for a bystander amid the frantic search for the suspect and victims.",b
"Zelenskyy, Blinken, Israeli president and more will come to Davos to talk about global challenges",b
More than 60 heads of state and government and hundreds of business leaders will discuss the biggest global challenges during the World Economic Forum’s annual gathering in Switzerland next week.,b
NY seeks $370 million in penalties in Trump’s civil fraud trial. His response: ‘They should pay me’,b
New York state lawyers are increasing their request for penalties to $370 million in former President Donald Trump’s civil business fraud trial.,b
Passengers flee Buenos Aires bus fire,b
A bus caught fire on Wednesday on a busy road in the Argentinian capital of Buenos Aires. (Aug. 17),b
Family suing San Diego cemetery after remains of Juneteenth trailblazer missing from burial plot,b
Relatives of a late Black businessman who helped popularize Juneteenth in San Diego are suing a cemetery after his remains were reported missing from the family’s burial plot.,b
Stock market today: Wall Street shaves off some losses to close its worst week in the last 10,b
"Wall Street ended a listless day with slight gains after reports showed workers are getting bigger raises, but also that key parts of the economy still don’t look like they’re overheating.",b
$63M verdict against Miami commissioner accused of political retaliation,b
A federal jury in Florida has awarded $63.5 million to a pair of businessmen who claimed a city of Miami commissioner used his office to harass them after they supported the commissioner’s political opponent.,b
Business Highlights: Walt Disney; Inflation,b
"___

Disney posts higher second-quarter earnings, revenue thanks to strong theme parks business

Ongoing strength at its theme parks and an improving streaming business propelled The Walt Disney Co. to higher profits and revenue in its fiscal second quarter.",b
This Week in Business,b
"A look at some of the key business events and economic indicators upcoming this week:

STILL HIRING?

The U.S. government will release a closely watched report on job openings Tuesday.",b
A British financier sought for huge tax fraud is extradited to Denmark from UAE,b
"A Dubai-based British hedge fund trader sought by Danish authorities for allegedly orchestrating a $1.7 billion tax fraud, considered one of the largest in the Scandinavian country, has been extradited from the United Arab Emirates.",b
"On New Year’s Eve, DeSantis urges crowd to defy odds and help him ‘win the Iowa caucuses’",b
"Ron DeSantis is underscoring how much Iowa means to him, campaigning there into the waning hours of 2023.",b
St. Petersburg seeks profile boost as new Tampa Bay Rays ballpark negotiations continue,b
"Officials in St. Petersburg, Florida, want to make it clear that their city is the current and future home of the Tampa Bay Rays as negotiations continue on a proposed new $1.3 billion ballpark.",b
Top-ranked Arizona takes on No. 3 Purdue in marquee men’s college basketball matchup,b
Top-ranked Arizona plays No. 3 Purdue in Indianapolis on Saturday in the marquee game of a busy upcoming weekend in the Top 25.,b
Send money! The NIL era has some football coaches telling fans to put up or shut up for top recruits,b
The ability of college athletes to earn endorsement money based on their celebrity status has led to millions of dollars flowing in and around universities across the country.,b
A mudslide in Colombia has killed at least 34 people and injured dozens of others,b
Colombia’s government says the death toll from a mudslide in the western part of the South American country has risen to 34.,b
"Businesses, White House plan for possible rail strike Friday",b
Business and government officials are bracing for the possibility of a nationwide rail strike at the end of this week while talks carry on between the largest U.S. freight railroads and their unions.,b
Wayne Rooney fired as manager after 15 games at second-tier Birmingham,b
England great Wayne Rooney has been fired as the manager of second-tier club Birmingham after 15 games.,b
Bank of Japan survey shows manufacturers optimistic about economy,b
"Business sentiment among big Japanese manufacturers improved in July-September for the second straight quarter, according to a central bank survey.",b
US sanctions financial network tied to Iranian oil sales,b
The U.S. Treasury Department has imposed a new round of sanctions against a group of 20 people and firms who are allegedly involved in a financial facilitation network for the benefit of the Iranian military.,b
"The Associated Press is an independent global news organization dedicated to factual reporting. Founded in 1846, AP today remains the most trusted source of fast, accurate, unbiased news in all formats and the essential provider of the technology and services vital to the news business. More than half the world’s population sees AP journalism every day.",b
,b
Israel-Hamas war,b
U.S. winter storm,b
Election 2024,b
NFL playoffs,b
Taiwan election,b
Serie A leader Inter wins 5-1 at neighboring Monza. Fans make the short trip by scooter,b
It was back to business as usual for Inter Milan after a draw at Genoa and a late winner against Hellas Verona a week ago.,b
Germany formally suspends guarantees for business with Iran,b
The German government says it is formally suspending export credit and investment guarantees for business in Iran in the wake of authorities’ crackdown on protests.,b
McCarthy directs House panel to open Biden impeachment inquiry,b
Speaker Kevin McCarthy said he is directing a House committee to open an impeachment inquiry into President Joe Biden over his family’s business dealings. (Sept. 12),b
4 teenagers killed in single-vehicle accident in Montana,b
Four Montana teenagers have been killed in a single-vehicle crash on a roadway in an industrial area of the state’s largest city.,b
"As small businesses raise prices, some customers push back",b
"Inflation isn’t only costing small businesses money. It’s costing them customers as well. For much of the pandemic, small business customers were largely tolerant of price increases and kept on spending.",b
Small businesses brace for cautious holiday shoppers,b
Small businesses are stocking the shelves early this holiday season and waiting to see how many gifts inflation-weary shoppers feel like giving.,b
"Cannabis seller Tilray broadens footprint in the brewery business, closing deal with Anheuser-Busch",b
"The cannabis company Tilray expanded its position in the craft brew industry, completing the acquisition of eight beer brands from Anheuser-Busch that it had announced over the summer.",b
"What stores are open and closed on Christmas Day in 2023? Hours for Walmart, Kroger, CVS and more",b
"With Christmas right around the corner, you might want to check the list of what stores are open (and closed) twice.",b
PGA Tour loses a signature event. Wells Fargo chooses not to renew,b
The Wells Fargo Championship is not renewing its contract to host a PGA Tour event. That ends 22 years on the schedule for what is now a signature event with a $20 million purse.,b
Here’s the list of stores open and closed on New Year’s Day 2024,b
"The New Year is almost upon us. And as the world prepares to ring in 2024, many are winding down from the holidays and getting back into their regular routines (give or take some fresh resolutions).",b
"Busy Celtics and Bucks drive NBA betting action, but champion Nuggets getting heavy action",b
The offseason moves by the Boston Celtics and Milwaukee Bucks got the attention of the NBA world and those who bet on the sport. The season opened Tuesday night.,b
AP Top Stories October 3 A,b
"Here’s the latest for Tuesday, Oct. 3rd: Trump returns to New York court for business fraud trial; Indian police raid news website offices; Nobel prize in physics awarded; Stamp honoring Ruth Bader Ginsburg unveiled.",b
"New York courthouse hosting Trump civil trial evacuated after man sets papers on fire, officials say",b
The courthouse in New York City where former President Donald Trump’s civil business fraud trial has been taking place was briefly evacuated hours after testimony concluded.,b
What stores are open and closed on Christmas Eve?,b
"Christmas Eve is almost here. But before running out the door for some last-minute gifts or final tree trimmings ahead of Santa’s visit, you might want to double-check the hours of the stores you’re headed to.",b
"Dassault Falcon Jet announces $100 million expansion in Little Rock, including 800 more jobs",b
"Dassault Falcon Jet has announced a $100 million expansion of its facility in Little Rock. The jet manufacturer on Tuesday announced the expansion, which will add 800 more jobs to the facility.",b
European Union countries agree on a new package of sanctions against Russia over the war in Ukraine,b
European Union countries have agreed on a new package of sanctions against Russia for its war against Ukraine.,b
Oil spill settlement reached with California businesses,b
"A pipeline operator says it has reached a settlement with Southern California tourism companies, fishermen and other businesses that sued after a crude oil spill last year.",b
Recorded 911 calls underscore the real time terror of the deadly Las Vegas university shooting,b
"Fire alarms blared in the background of recorded 911 calls that police released of terrified students and faculty this week at the University of Nevada, Las Vegas.",b
German business leaders warn against pulling out of China,b
"A group of top German business executives is warning against withdrawing from China, while acknowledging that it’s right for Germany to redefine its relationship with Beijing.",b
German business confidence improves for 4th straight month,b
A closely watched survey shows that German business confidence has strengthened for a fourth consecutive month as managers look past current problems to take a more optimistic view of the months ahead.,b
Supreme Court will hear challenge to EPA rule limiting downwind power plant pollution in 10 states,b
The Supreme Court will hear arguments in February on whether the Environmental Protection Agency can continue enforcing its anti-air-pollution “good neighbor” rule in 10 states.,b
Jon Rahm is leaving for LIV Golf. Here’s what it means for LIV and the PGA Tour,b
Jon Rahm is the biggest name yet to bolt to Saudi-funded LIV Golf. It’s a huge catch for LIV and an equally huge loss for the PGA Tour.,b
"Business Highlights: Federal Reserve, McDonald’s",b
"___

Fed raises key rate but hints it may pause amid bank turmoil

WASHINGTON (AP) — The Federal Reserve reinforced its fight against high inflation by raising its key interest rate by a quarter-point to the highest level in 16 years.",b
UK authorities make arrest following investigation into the sale of unapproved jet engine parts,b
"There’s been an arrest in the case of suspected unapproved aircraft parts, some of which have wound up on planes operated by leading airlines.",b
Man convicted of stealing $1.9 million in COVID-19 relief money gets more than 5 years in prison,b
A Georgia man has been sentenced to more than five years in federal prison for organizing a scheme that stole nearly $2 million in government aid intended to help businesses during the coronavirus pandemic.,b
"McCarthy was ditched and Santos expelled. The House is making history, but not as the GOP envisioned",b
The House is making history this year. It’s just in ways that Republicans could hardly have envisioned when the party took control of the chamber.,b
Business Highlights: Amazon results; CinemaCon,b
"___

Amazon stocks surge after Q1 revenue, profit wins

NEW YORK (AP) — Amazon on Thursday reported a slowdown in its cloud computing unit AWS, but stronger-than-expected revenue and profits for the first quarter sent its stocks higher in after-hours trading.",b
Colorado man sentenced in Nevada power plant fire initially described as terror attack,b
A Colorado man who was found mentally competent for trial has been sentenced to prison in Nevada for crashing his car into solar power facility and setting it afire last January.,b
German business confidence drops more than expected,b
